Order ID,Date,Region,Sales Channel,Customer Type,Product Category,Product,Salesperson,Quantity,Unit Price,Discount,Revenue
ORD-2242,4/24/2026,North,Marketplace,Returning,Office Supplies,Desk Organizer,Mei Tan,3,29.93,5%,85.29
ORD-2243,6/23/2026,Central,Marketplace,Returning,Accessories,Mouse Pad,Hafiz Rahman,2,13.77,8%,25.34
ORD-2244,6/15/2026,East,Retail Store,Returning,Computers,Gaming Laptop,Nora Chen,3,3780,5%,10773
ORD-2245,9/19/2026,North,Marketplace,Returning,Storage,Memory Card 256GB,Aisha Lim,3,84.24,5%,240.08
ORD-2246,4/3/2026,East,Retail Store,Returning,Networking,Network Switch,Nora Chen,2,153.9,5%,292.41
ORD-2247,9/30/2026,East,Online,Returning,Storage,Memory Card 256GB,Grace Ng,3,81,10%,218.7
ORD-2248,10/21/2026,South,Corporate Sales,New,Monitors,Portable Monitor,Farah Ali,4,630,3%,2444.4
ORD-2249,5/30/2026,West,Retail Store,Returning,Accessories,Wireless Mouse,Sofia Tan,2,39.29,0%,78.57
ORD-2250,3/5/2026,South,Marketplace,New,Accessories,Keyboard,Farah Ali,6,58.5,5%,333.45
ORD-2251,8/27/2026,East,Online,New,Computers,All-in-One PC,Amir Hassan,4,2700,0%,10800
ORD-2252,2/20/2026,South,Retail Store,Returning,Storage,USB Drive 128GB,Raj Kumar,8,54,8%,397.44
ORD-2253,4/12/2026,West,Online,Returning,Computers,Laptop Air 13,Ben Ho,2,2137.5,20%,3420
ORD-2254,12/19/2026,East,Retail Store,New,Monitors,Ultrawide Monitor,Nora Chen,6,1377,15%,7022.7
ORD-2255,3/20/2026,South,Retail Store,New,Networking,Mesh Wi-Fi Set,Raj Kumar,3,688.5,8%,1900.26
ORD-2256,5/26/2026,East,Retail Store,Returning,Networking,Ethernet Cable,Grace Ng,2,18,3%,34.92
ORD-2257,1/11/2026,East,Marketplace,New,Accessories,Laptop Stand,Nora Chen,3,34.2,8%,94.39
ORD-2258,4/25/2026,West,Corporate Sales,New,Accessories,Webcam,Ben Ho,10,68.4,0%,684
ORD-2259,3/16/2026,South,Online,Returning,Storage,USB Drive 128GB,Farah Ali,6,55.08,10%,297.43
ORD-2260,11/6/2026,North,Online,New,Accessories,Laptop Stand,Daniel Wong,2,34.2,8%,62.93
ORD-2261,2/22/2026,Central,Marketplace,Returning,Accessories,Keyboard,Chloe Lim,2,56.75,3%,110.09
ORD-2262,3/26/2026,North,Online,New,Storage,USB Drive 128GB,Aisha Lim,2,52.38,5%,99.52
ORD-2263,11/9/2026,Central,Online,New,Storage,External HDD 2TB,Chloe Lim,2,279.36,8%,514.02
ORD-2264,1/26/2026,West,Online,Returning,Computers,All-in-One PC,Ben Ho,2,2700,3%,5238
ORD-2265,6/8/2026,East,Corporate Sales,Returning,Networking,Network Switch,Nora Chen,8,162,0%,1296
ORD-2266,4/29/2026,East,Marketplace,Returning,Storage,External SSD 1TB,Nora Chen,2,405,5%,769.5
ORD-2267,3/21/2026,Central,Online,Returning,Storage,External HDD 2TB,Chloe Lim,3,299.52,5%,853.63
ORD-2268,7/21/2026,Central,Corporate Sales,New,Computers,Laptop Pro 14,Chloe Lim,2,2793.6,15%,4749.12
ORD-2269,8/27/2026,East,Corporate Sales,Returning,Monitors,24-inch Monitor,Amir Hassan,3,532.44,15%,1357.72
ORD-2270,9/20/2026,West,Online,New,Office Supplies,Printer Paper,Ben Ho,5,16.52,5%,78.49
ORD-2271,4/16/2026,South,Marketplace,New,Storage,External SSD 1TB,Farah Ali,3,413.1,15%,1053.41
ORD-2272,12/28/2026,Central,Retail Store,Returning,Monitors,27-inch Monitor,Chloe Lim,3,765,8%,2111.4
ORD-2273,11/26/2026,South,Marketplace,Returning,Computers,Laptop Pro 14,Raj Kumar,3,2995.2,10%,8087.04
ORD-2274,3/31/2026,North,Online,Returning,Accessories,Laptop Stand,Aisha Lim,2,34.2,5%,64.98
ORD-2275,11/28/2026,East,Online,Returning,Storage,Memory Card 256GB,Grace Ng,8,84.24,3%,653.7
ORD-2276,1/31/2026,North,Marketplace,Returning,Storage,External HDD 2TB,Mei Tan,4,288,8%,1059.84
ORD-2277,1/6/2026,Central,Retail Store,New,Computers,All-in-One PC,Kevin Yap,2,2808,10%,5054.4
ORD-2278,4/24/2026,South,Corporate Sales,New,Monitors,Portable Monitor,Raj Kumar,2,611.1,5%,1161.09
ORD-2279,11/3/2026,West,Marketplace,Returning,Storage,Memory Card 256GB,Ben Ho,4,81,8%,298.08
ORD-2280,9/29/2026,North,Online,Returning,Networking,Mesh Wi-Fi Set,Daniel Wong,6,675,3%,3928.5
ORD-2281,1/6/2026,South,Marketplace,Returning,Accessories,Laptop Stand,Jason Lee,4,33.17,8%,122.08
ORD-2282,4/15/2026,South,Online,Returning,Storage,USB Drive 128GB,Raj Kumar,3,51.3,3%,149.28
ORD-2283,5/27/2026,West,Retail Store,Returning,Networking,Network Switch,Priya Shah,4,165.24,5%,627.91
ORD-2284,3/30/2026,East,Online,Returning,Storage,External HDD 2TB,Grace Ng,2,288,5%,547.2
ORD-2285,1/11/2026,South,Online,New,Accessories,Mouse Pad,Raj Kumar,2,14.04,8%,25.83
ORD-2286,6/13/2026,East,Retail Store,Returning,Accessories,Laptop Stand,Amir Hassan,3,36.25,10%,97.88
ORD-2287,4/19/2026,North,Marketplace,New,Office Supplies,Sticky Notes,Daniel Wong,3,7.63,5%,21.75
ORD-2288,1/5/2026,West,Corporate Sales,Returning,Computers,Laptop Pro 14,Sofia Tan,2,2880,10%,5184
ORD-2289,2/11/2026,West,Corporate Sales,Returning,Networking,Mesh Wi-Fi Set,Priya Shah,4,675,3%,2619
ORD-2290,4/25/2026,South,Online,New,Computers,Laptop Pro 14,Farah Ali,2,3052.8,0%,6105.6
ORD-2291,9/13/2026,West,Retail Store,New,Accessories,Keyboard,Sofia Tan,5,56.75,10%,255.35
ORD-2292,4/21/2026,West,Online,Returning,Storage,Memory Card 256GB,Sofia Tan,2,76.95,10%,138.51
ORD-2293,5/12/2026,East,Online,Returning,Storage,External SSD 1TB,Grace Ng,4,405,10%,1458
ORD-2294,3/6/2026,North,Retail Store,New,Monitors,24-inch Monitor,Aisha Lim,3,532.44,10%,1437.59
ORD-2295,7/27/2026,North,Online,Returning,Networking,Ethernet Cable,Mei Tan,4,18,5%,68.4
ORD-2296,11/25/2026,East,Online,New,Accessories,Wireless Mouse,Grace Ng,3,40.5,8%,111.78
ORD-2297,9/25/2026,South,Online,New,Office Supplies,Pen Pack,Farah Ali,5,10.8,8%,49.68
ORD-2298,11/22/2026,North,Retail Store,New,Monitors,27-inch Monitor,Mei Tan,2,765,0%,1530
ORD-2299,6/3/2026,Central,Online,Returning,Computers,Desktop Mini,Chloe Lim,5,1717.2,8%,7899.12
ORD-2300,12/16/2026,East,Online,Returning,Office Supplies,Pen Pack,Nora Chen,4,10.48,15%,35.62
ORD-2301,8/28/2026,North,Online,New,Monitors,27-inch Monitor,Mei Tan,2,742.05,0%,1484.1
ORD-2302,12/24/2026,Central,Online,Returning,Accessories,Wireless Mouse,Chloe Lim,3,39.29,5%,111.96
ORD-2303,2/21/2026,West,Corporate Sales,New,Networking,Network Switch,Sofia Tan,3,162,0%,486
ORD-2304,6/29/2026,East,Retail Store,New,Storage,Memory Card 256GB,Nora Chen,5,78.57,3%,381.06
ORD-2305,6/13/2026,North,Retail Store,Returning,Computers,Laptop Pro 14,Aisha Lim,2,2736,20%,4377.6
ORD-2306,9/24/2026,East,Marketplace,New,Accessories,Keyboard,Grace Ng,5,58.5,15%,248.63
ORD-2307,1/19/2026,Central,Retail Store,Returning,Monitors,27-inch Monitor,Hafiz Rahman,2,726.75,0%,1453.5
ORD-2308,6/16/2026,East,Online,Returning,Storage,External HDD 2TB,Nora Chen,5,293.76,5%,1395.36
ORD-2309,12/8/2026,East,Online,New,Office Supplies,Printer Paper,Grace Ng,3,16.85,3%,49.03
ORD-2310,5/4/2026,South,Online,Returning,Storage,External HDD 2TB,Jason Lee,3,273.6,15%,697.68
ORD-2311,11/3/2026,East,Marketplace,New,Office Supplies,Pen Pack,Amir Hassan,6,10.8,5%,61.56
ORD-2312,11/17/2026,East,Retail Store,Returning,Computers,All-in-One PC,Amir Hassan,3,2700,10%,7290
ORD-2313,11/7/2026,West,Corporate Sales,Returning,Monitors,Portable Monitor,Priya Shah,3,630,10%,1701
ORD-2314,4/10/2026,North,Corporate Sales,New,Storage,External HDD 2TB,Mei Tan,13,273.6,20%,2845.44
ORD-2315,7/30/2026,North,Marketplace,New,Computers,Laptop Air 13,Mei Tan,4,2182.5,3%,8468.1
ORD-2316,4/1/2026,North,Marketplace,Returning,Accessories,USB-C Hub,Aisha Lim,3,48.02,5%,136.84
ORD-2317,1/20/2026,South,Retail Store,New,Monitors,Portable Monitor,Farah Ali,3,598.5,20%,1436.4
ORD-2318,1/5/2026,South,Retail Store,Returning,Office Supplies,Notebook Set,Farah Ali,5,23.4,8%,107.64
ORD-2319,12/22/2026,East,Online,New,Monitors,24-inch Monitor,Nora Chen,2,553.32,3%,1073.44
ORD-2320,10/23/2026,West,Online,Returning,Computers,All-in-One PC,Priya Shah,2,2862,3%,5552.28
ORD-2321,7/11/2026,East,Online,Returning,Monitors,24-inch Monitor,Amir Hassan,2,553.32,5%,1051.31
ORD-2322,9/13/2026,Central,Retail Store,Returning,Computers,Laptop Pro 14,Chloe Lim,2,3052.8,5%,5800.32
ORD-2323,1/20/2026,South,Online,New,Office Supplies,Pen Pack,Jason Lee,3,11.45,0%,34.34
ORD-2324,11/29/2026,North,Online,New,Accessories,Mouse Pad,Daniel Wong,2,14.31,8%,26.33
ORD-2325,4/12/2026,North,Online,Returning,Networking,Wi-Fi Router,Aisha Lim,4,267.12,15%,908.21
ORD-2326,1/17/2026,Central,Online,Returning,Computers,Laptop Pro 14,Chloe Lim,2,2880,8%,5299.2
ORD-2327,9/1/2026,Central,Corporate Sales,Returning,Monitors,27-inch Monitor,Kevin Yap,2,765,3%,1484.1
ORD-2328,7/3/2026,East,Marketplace,Returning,Accessories,Wireless Mouse,Nora Chen,4,40.5,0%,162
ORD-2329,5/4/2026,South,Corporate Sales,Returning,Computers,All-in-One PC,Jason Lee,2,2565,10%,4617
ORD-2330,10/7/2026,Central,Online,Returning,Office Supplies,Pen Pack,Chloe Lim,4,10.8,5%,41.04
ORD-2331,2/13/2026,East,Retail Store,Returning,Accessories,Mouse Pad,Nora Chen,6,13.5,0%,81
ORD-2332,3/6/2026,East,Online,Returning,Office Supplies,Desk Organizer,Amir Hassan,6,31.5,8%,173.88
ORD-2333,11/1/2026,Central,Online,Returning,Networking,Network Switch,Kevin Yap,4,171.72,15%,583.85
ORD-2334,12/16/2026,East,Corporate Sales,Returning,Storage,External HDD 2TB,Nora Chen,9,288,5%,2462.4
ORD-2335,1/6/2026,South,Retail Store,Returning,Office Supplies,Notebook Set,Jason Lee,3,22.95,5%,65.41
ORD-2336,11/30/2026,South,Marketplace,Returning,Office Supplies,Printer Paper,Jason Lee,3,17.17,15%,43.79
ORD-2337,8/18/2026,Central,Retail Store,Returning,Monitors,Portable Monitor,Hafiz Rahman,2,642.6,5%,1220.94
ORD-2338,7/20/2026,West,Online,New,Accessories,Laptop Stand,Sofia Tan,3,34.2,15%,87.21
ORD-2339,12/8/2026,Central,Online,New,Storage,USB Drive 128GB,Chloe Lim,4,54,8%,198.72
ORD-2340,10/29/2026,Central,Marketplace,Returning,Accessories,Mouse Pad,Chloe Lim,5,13.77,8%,63.34
ORD-2341,11/19/2026,East,Online,Returning,Accessories,Keyboard,Amir Hassan,4,58.5,10%,210.6
ORD-2342,3/21/2026,Central,Online,Returning,Storage,Memory Card 256GB,Hafiz Rahman,2,82.62,8%,152.02
ORD-2343,2/13/2026,Central,Marketplace,New,Accessories,Laptop Stand,Kevin Yap,3,36.25,20%,87
ORD-2344,11/17/2026,East,Online,New,Computers,Gaming Laptop,Nora Chen,2,3666.6,8%,6746.54
ORD-2345,4/3/2026,South,Marketplace,New,Office Supplies,Desk Organizer,Raj Kumar,4,30.56,5%,116.11
ORD-2346,12/22/2026,East,Online,Returning,Accessories,Wireless Mouse,Amir Hassan,8,41.31,10%,297.43
ORD-2347,8/6/2026,North,Retail Store,Returning,Networking,Ethernet Cable,Aisha Lim,2,18,8%,33.12
ORD-2348,6/10/2026,Central,Marketplace,New,Storage,External HDD 2TB,Hafiz Rahman,4,279.36,8%,1028.04
ORD-2349,4/11/2026,North,Marketplace,New,Monitors,27-inch Monitor,Mei Tan,5,765,5%,3633.75
ORD-2350,10/4/2026,East,Marketplace,Returning,Computers,Laptop Air 13,Amir Hassan,3,2182.5,5%,6220.13
ORD-2351,6/24/2026,Central,Marketplace,Returning,Accessories,Laptop Stand,Kevin Yap,7,34.2,8%,220.25
ORD-2352,1/5/2026,East,Retail Store,Returning,Storage,USB Drive 128GB,Grace Ng,5,54,8%,248.4
ORD-2353,6/9/2026,Central,Online,New,Computers,Laptop Air 13,Hafiz Rahman,3,2250,3%,6547.5
ORD-2354,12/22/2026,Central,Online,Returning,Monitors,24-inch Monitor,Chloe Lim,3,542.88,5%,1547.21
ORD-2355,7/24/2026,East,Retail Store,Returning,Computers,Desktop Mini,Nora Chen,4,1652.4,3%,6411.31
ORD-2356,3/28/2026,East,Retail Store,Returning,Accessories,Wireless Mouse,Nora Chen,3,42.12,10%,113.72
ORD-2357,6/9/2026,North,Corporate Sales,New,Accessories,Laptop Stand,Aisha Lim,5,36.25,3%,175.82
ORD-2358,4/30/2026,North,Retail Store,New,Accessories,Wireless Mouse,Daniel Wong,4,38.48,8%,141.59
ORD-2359,3/18/2026,East,Retail Store,New,Accessories,Keyboard,Nora Chen,2,56.75,0%,113.49
ORD-2360,7/25/2026,East,Corporate Sales,Returning,Computers,Laptop Air 13,Nora Chen,3,2250,5%,6412.5
ORD-2361,10/17/2026,Central,Retail Store,Returning,Computers,Laptop Air 13,Chloe Lim,2,2137.5,10%,3847.5
ORD-2362,11/27/2026,South,Corporate Sales,Returning,Monitors,24-inch Monitor,Raj Kumar,2,522,10%,939.6
ORD-2363,1/13/2026,North,Online,Returning,Monitors,Portable Monitor,Daniel Wong,4,655.2,5%,2489.76
ORD-2364,12/12/2026,Central,Retail Store,Returning,Computers,Desktop Mini,Chloe Lim,2,1684.8,15%,2864.16
ORD-2365,7/11/2026,North,Marketplace,Returning,Accessories,USB-C Hub,Aisha Lim,3,51.48,8%,142.08
ORD-2366,7/25/2026,North,Retail Store,Returning,Accessories,Webcam,Mei Tan,4,72,3%,279.36
ORD-2367,3/29/2026,North,Retail Store,Returning,Monitors,Portable Monitor,Aisha Lim,4,642.6,5%,2441.88
ORD-2368,8/12/2026,Central,Marketplace,Returning,Accessories,Wireless Mouse,Kevin Yap,3,41.31,8%,114.02
ORD-2369,3/11/2026,East,Online,Returning,Monitors,Portable Monitor,Grace Ng,2,611.1,5%,1161.09
ORD-2370,4/3/2026,North,Corporate Sales,New,Accessories,Keyboard,Daniel Wong,3,59.67,5%,170.06
ORD-2371,6/20/2026,South,Online,Returning,Monitors,Portable Monitor,Jason Lee,2,667.8,8%,1228.75
ORD-2372,10/24/2026,West,Retail Store,Returning,Accessories,USB-C Hub,Priya Shah,4,50.49,5%,191.86
ORD-2373,5/9/2026,North,Marketplace,New,Computers,Gaming Laptop,Mei Tan,2,3780,5%,7182
ORD-2374,3/19/2026,North,Corporate Sales,Returning,Monitors,Ultrawide Monitor,Mei Tan,2,1350,0%,2700
ORD-2375,4/16/2026,Central,Online,Returning,Accessories,Mouse Pad,Hafiz Rahman,2,14.31,8%,26.33
ORD-2376,12/8/2026,Central,Marketplace,New,Monitors,Ultrawide Monitor,Kevin Yap,3,1377,10%,3717.9
ORD-2377,8/22/2026,South,Retail Store,Returning,Computers,Laptop Pro 14,Jason Lee,2,2995.2,3%,5810.69
ORD-2378,4/24/2026,Central,Online,Returning,Office Supplies,Desk Organizer,Chloe Lim,6,30.56,5%,174.16
ORD-2379,8/11/2026,East,Online,New,Monitors,Ultrawide Monitor,Amir Hassan,3,1404,8%,3875.04
ORD-2380,8/4/2026,North,Retail Store,Returning,Accessories,Laptop Stand,Mei Tan,3,32.49,10%,87.72
ORD-2381,1/6/2026,South,Online,New,Monitors,Portable Monitor,Raj Kumar,3,655.2,8%,1808.35
ORD-2382,4/20/2026,Central,Online,Returning,Monitors,24-inch Monitor,Chloe Lim,2,506.34,10%,911.41
ORD-2383,3/14/2026,East,Online,Returning,Office Supplies,Pen Pack,Nora Chen,2,10.26,0%,20.52
ORD-2384,4/27/2026,South,Corporate Sales,Returning,Computers,All-in-One PC,Farah Ali,2,2619,15%,4452.3
ORD-2385,2/19/2026,North,Online,New,Networking,Mesh Wi-Fi Set,Aisha Lim,6,702,5%,4001.4
ORD-2386,8/20/2026,Central,Online,Returning,Accessories,USB-C Hub,Kevin Yap,2,49.5,10%,89.1
ORD-2387,2/20/2026,North,Online,Returning,Computers,Laptop Air 13,Daniel Wong,3,2385,5%,6797.25
ORD-2388,5/21/2026,West,Retail Store,Returning,Computers,Desktop Mini,Priya Shah,2,1652.4,5%,3139.56
ORD-2389,3/3/2026,North,Marketplace,New,Networking,Mesh Wi-Fi Set,Aisha Lim,5,675,5%,3206.25
ORD-2390,9/19/2026,North,Retail Store,Returning,Networking,Ethernet Cable,Aisha Lim,7,18,8%,115.92
ORD-2391,7/3/2026,South,Online,Returning,Office Supplies,Printer Paper,Farah Ali,6,16.2,5%,92.34
ORD-2392,10/28/2026,South,Online,New,Networking,Network Switch,Jason Lee,8,165.24,8%,1216.17
ORD-2393,3/28/2026,Central,Marketplace,Returning,Monitors,Ultrawide Monitor,Kevin Yap,2,1350,3%,2619
ORD-2394,8/31/2026,South,Online,New,Accessories,Wireless Mouse,Farah Ali,5,41.31,10%,185.9
ORD-2395,4/5/2026,East,Marketplace,Returning,Accessories,Laptop Stand,Grace Ng,4,34.2,15%,116.28
ORD-2396,8/20/2026,North,Corporate Sales,Returning,Accessories,Mouse Pad,Mei Tan,8,13.5,10%,97.2
ORD-2397,1/4/2026,South,Retail Store,Returning,Monitors,Portable Monitor,Raj Kumar,5,667.8,8%,3071.88
ORD-2398,12/27/2026,East,Retail Store,New,Storage,External SSD 1TB,Amir Hassan,4,405,10%,1458
ORD-2399,4/17/2026,North,Online,Returning,Accessories,Wireless Mouse,Aisha Lim,2,42.12,0%,84.24
ORD-2400,7/29/2026,East,Retail Store,Returning,Networking,Ethernet Cable,Grace Ng,4,17.1,8%,62.93
ORD-2401,10/9/2026,West,Marketplace,Returning,Computers,Desktop Mini,Priya Shah,2,1620,3%,3142.8
ORD-2402,11/6/2026,West,Marketplace,New,Accessories,Mouse Pad,Ben Ho,2,13.5,5%,25.65
ORD-2403,6/29/2026,East,Corporate Sales,Returning,Office Supplies,Desk Organizer,Grace Ng,16,31.5,10%,453.6
ORD-2404,5/1/2026,Central,Marketplace,New,Accessories,Laptop Stand,Chloe Lim,2,34.2,5%,64.98
ORD-2405,7/27/2026,West,Retail Store,New,Storage,USB Drive 128GB,Sofia Tan,3,52.38,0%,157.14
ORD-2406,7/6/2026,East,Online,New,Networking,Wi-Fi Router,Grace Ng,2,244.44,5%,464.44
ORD-2407,11/18/2026,North,Marketplace,Returning,Computers,Desktop Mini,Daniel Wong,3,1684.8,8%,4650.05
ORD-2408,10/13/2026,North,Online,Returning,Storage,External SSD 1TB,Aisha Lim,6,405,15%,2065.5
ORD-2409,8/15/2026,South,Corporate Sales,New,Accessories,USB-C Hub,Jason Lee,3,49.5,5%,141.08
ORD-2410,12/21/2026,South,Corporate Sales,New,Computers,Gaming Laptop,Jason Lee,2,3666.6,3%,7113.2
ORD-2411,4/8/2026,East,Retail Store,Returning,Monitors,Ultrawide Monitor,Grace Ng,3,1309.5,0%,3928.5
ORD-2412,10/5/2026,East,Retail Store,New,Accessories,Laptop Stand,Nora Chen,5,34.2,10%,153.9
ORD-2413,4/28/2026,South,Online,Returning,Accessories,Laptop Stand,Farah Ali,3,34.2,0%,102.6
ORD-2414,5/23/2026,North,Online,Returning,Monitors,24-inch Monitor,Aisha Lim,2,532.44,20%,851.9
ORD-2415,4/5/2026,North,Online,Returning,Accessories,Laptop Stand,Daniel Wong,6,34.2,5%,194.94
ORD-2416,3/12/2026,Central,Retail Store,Returning,Storage,USB Drive 128GB,Chloe Lim,2,54,8%,99.36
ORD-2417,5/29/2026,East,Corporate Sales,New,Accessories,Wireless Mouse,Nora Chen,14,39.29,8%,505.99
ORD-2418,2/11/2026,East,Online,Returning,Accessories,Webcam,Grace Ng,2,72,3%,139.68
ORD-2419,12/23/2026,Central,Retail Store,New,Accessories,Mouse Pad,Kevin Yap,2,13.5,20%,21.6
ORD-2420,7/14/2026,North,Retail Store,New,Office Supplies,Pen Pack,Mei Tan,4,11.45,0%,45.79
ORD-2421,8/13/2026,North,Retail Store,New,Computers,All-in-One PC,Mei Tan,4,2808,3%,10895.04
ORD-2422,8/29/2026,North,Retail Store,Returning,Monitors,24-inch Monitor,Daniel Wong,3,542.88,10%,1465.78
ORD-2423,6/2/2026,Central,Retail Store,Returning,Computers,Laptop Pro 14,Kevin Yap,5,2880,10%,12960
ORD-2424,1/13/2026,North,Online,Returning,Monitors,27-inch Monitor,Mei Tan,4,742.05,0%,2968.2
ORD-2425,5/15/2026,North,Corporate Sales,Returning,Networking,Ethernet Cable,Aisha Lim,7,18.72,8%,120.56
ORD-2426,7/6/2026,Central,Online,Returning,Accessories,Mouse Pad,Hafiz Rahman,3,13.5,20%,32.4
ORD-2427,1/1/2026,East,Online,Returning,Office Supplies,Printer Paper,Amir Hassan,2,16.2,0%,32.4
ORD-2428,9/3/2026,North,Corporate Sales,Returning,Office Supplies,Notebook Set,Aisha Lim,6,23.85,10%,128.79
ORD-2429,3/28/2026,South,Retail Store,Returning,Accessories,Keyboard,Raj Kumar,7,62.01,0%,434.07
ORD-2430,9/13/2026,North,Marketplace,Returning,Networking,Wi-Fi Router,Daniel Wong,5,252,8%,1159.2
ORD-2431,2/28/2026,West,Corporate Sales,Returning,Accessories,Webcam,Sofia Tan,6,69.84,5%,398.09
ORD-2432,10/22/2026,Central,Marketplace,Returning,Networking,Mesh Wi-Fi Set,Chloe Lim,8,715.5,0%,5724
ORD-2433,5/23/2026,West,Retail Store,New,Monitors,27-inch Monitor,Ben Ho,3,742.05,8%,2048.06
ORD-2434,4/26/2026,South,Online,Returning,Office Supplies,Sticky Notes,Raj Kumar,2,7.34,5%,13.95
ORD-2435,11/11/2026,North,Online,Returning,Accessories,Laptop Stand,Mei Tan,2,36.25,20%,58
ORD-2436,4/9/2026,East,Online,Returning,Accessories,USB-C Hub,Nora Chen,4,51.48,10%,185.33
ORD-2437,9/18/2026,East,Online,Returning,Accessories,Wireless Mouse,Amir Hassan,3,38.48,15%,98.11
ORD-2438,9/2/2026,West,Marketplace,Returning,Accessories,Keyboard,Priya Shah,2,56.75,5%,107.82
ORD-2439,7/21/2026,Central,Online,Returning,Accessories,Keyboard,Chloe Lim,7,55.58,5%,369.57
ORD-2440,10/29/2026,South,Online,Returning,Networking,Ethernet Cable,Farah Ali,3,17.1,5%,48.74
ORD-2441,10/18/2026,West,Online,New,Storage,External SSD 1TB,Sofia Tan,2,405,10%,729
ORD-2442,10/24/2026,North,Marketplace,New,Accessories,Wireless Mouse,Mei Tan,2,42.93,3%,83.28
ORD-2443,10/24/2026,North,Retail Store,Returning,Computers,Gaming Laptop,Mei Tan,2,3780,10%,6804
ORD-2444,1/6/2026,North,Online,New,Office Supplies,Printer Paper,Mei Tan,2,15.71,3%,30.49
ORD-2445,4/3/2026,East,Corporate Sales,New,Storage,USB Drive 128GB,Grace Ng,5,57.24,20%,228.96
ORD-2446,7/9/2026,Central,Retail Store,Returning,Office Supplies,Desk Organizer,Kevin Yap,3,32.13,3%,93.5
ORD-2447,11/27/2026,North,Retail Store,Returning,Monitors,24-inch Monitor,Mei Tan,4,506.34,3%,1964.6
ORD-2448,3/23/2026,East,Marketplace,Returning,Computers,All-in-One PC,Nora Chen,2,2700,3%,5238
ORD-2449,8/11/2026,Central,Retail Store,Returning,Office Supplies,Pen Pack,Hafiz Rahman,3,10.48,8%,28.91
ORD-2450,4/18/2026,North,Online,Returning,Office Supplies,Pen Pack,Daniel Wong,6,10.8,3%,62.86
ORD-2451,5/2/2026,West,Online,Returning,Monitors,Ultrawide Monitor,Ben Ho,2,1431,3%,2776.14
ORD-2452,1/25/2026,North,Online,Returning,Accessories,Mouse Pad,Daniel Wong,2,12.83,0%,25.65
ORD-2453,11/19/2026,North,Corporate Sales,Returning,Office Supplies,Printer Paper,Daniel Wong,3,16.52,10%,44.61
ORD-2454,5/1/2026,Central,Online,Returning,Storage,USB Drive 128GB,Chloe Lim,3,54,0%,162
ORD-2455,8/19/2026,East,Online,Returning,Storage,External HDD 2TB,Grace Ng,6,288,3%,1676.16
ORD-2456,11/10/2026,South,Online,Returning,Accessories,Webcam,Raj Kumar,2,68.4,3%,132.7
ORD-2457,5/21/2026,South,Online,Returning,Monitors,Portable Monitor,Raj Kumar,3,655.2,3%,1906.63
ORD-2458,11/17/2026,North,Online,Returning,Computers,Laptop Air 13,Mei Tan,3,2340,8%,6458.4
ORD-2459,2/8/2026,South,Online,Returning,Storage,Memory Card 256GB,Jason Lee,5,82.62,0%,413.1
ORD-2460,10/31/2026,Central,Marketplace,New,Accessories,Laptop Stand,Hafiz Rahman,7,32.49,15%,193.32
ORD-2461,4/11/2026,Central,Marketplace,Returning,Accessories,Mouse Pad,Kevin Yap,8,13.5,10%,97.2
ORD-2462,12/16/2026,Central,Online,New,Storage,External HDD 2TB,Kevin Yap,3,279.36,5%,796.18
ORD-2463,1/23/2026,South,Corporate Sales,Returning,Monitors,Ultrawide Monitor,Farah Ali,2,1404,0%,2808
ORD-2464,5/10/2026,South,Corporate Sales,Returning,Computers,Desktop Mini,Farah Ali,2,1620,15%,2754
ORD-2465,4/21/2026,South,Online,Returning,Storage,External SSD 1TB,Jason Lee,3,405,3%,1178.55
ORD-2466,5/18/2026,West,Online,Returning,Networking,Wi-Fi Router,Ben Ho,3,244.44,3%,711.32
